Refseq_ID	Mycobrowser_Version	Feature	Start	Stop	Score	Strand	Frame	Locus	Name	Function	Product	Comments	UniProt_AC	Is_Pseudogene	Functional_Category	Orthologues M. leprae	Orthologues M. marinum	Orthologues M. tuberculosis	Orthologues M. bovis	Orthologues M. lepromatosis	Orthologues M. tuberculosis	Orthologues M. abscessus	Orthologues M. haemophilum
NC_008596.1	Mycobrowser_v3	CDS	3238864	3239595	.	-	0	MSMEG_3163	MSMEG_3163		gp55 protein		A0QX40	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3239637	3239999	.	-	0	MSMEG_3164	MSMEG_3164		hypothetical protein	identified by Glimmer2; putative	A0QX41	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3596576	3597016	.	+	0	MSMEG_3534	MSMEG_3534		4-hydroxybenzoyl-CoA thioesterase	identified by match to protein family HMM PF03061	A0QY49	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3240241	3240942	.	+	0	MSMEG_3165	MSMEG_3165		IS1096, tnpR protein	identified by similarity to GP:150004; match to protein family HMM PF07929	A0QNY0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3272008	3272769	.	+	0	MSMEG_3192	MSMEG_3192		conserved hypothetical protein, putative	identified by match to protein family HMM TIGR03083	A0QX68,A4ZHS7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3240950	3242272	.	-	0	MSMEG_3166	MSMEG_3166		IS1096, tnpA protein	identified by similarity to GP:150005; match to protein family HMM PF01610	A0QNX9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3241991	3242389	.	+	0	MSMEG_3167	MSMEG_3167		hypothetical protein	identified by Glimmer2; putative	A0QX44	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3242433	3242996	.	+	0	MSMEG_3168	MSMEG_3168		phenolpthIocerol synthesis type-i polyketide synthase ppse		A0QX45	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3243269	3246391	.	+	0	MSMEG_3169	ileS		isoleucyl-tRNA synthetase	identified by match to protein family HMM PF00133; match to protein family HMM TIGR00392	A0QX46	No	unknown			Rv1536			Rv1536		
NC_008596.1	Mycobrowser_v3	CDS	3246446	3246664	.	-	0	MSMEG_3170	MSMEG_3170		conserved domain protein	identified by match to protein family HMM PF01479	A0QX47	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3246698	3248089	.	+	0	MSMEG_3172	MSMEG_3172		DNA polymerase IV 1	identified by match to protein family HMM PF00817	A0QX48	No	unknown			Rv1537			Rv1537		
NC_008596.1	Mycobrowser_v3	CDS	3250303	3251232	.	+	0	MSMEG_3175	MSMEG_3175		ribosomal large subunit pseudouridine synthase D	identified by match to protein family HMM PF00849; match to protein family HMM PF01479; match to protein family HMM TIGR00005	A0QX52	No	unknown			Rv1540			Rv1540		
NC_008596.1	Mycobrowser_v3	CDS	3251229	3252143	.	+	0	MSMEG_3176	rarD		RarD protein	identified by match to protein family HMM PF00892; match to protein family HMM TIGR00688	A0QX53	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3272770	3273387	.	-	0	MSMEG_3193	MSMEG_3193		transcriptional regulator, TetR family protein	identified by match to protein family HMM PF00440; match to protein family HMM PF02909	A0QX69	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3273453	3274514	.	+	0	MSMEG_3194	bioB		biotin synthase	identified by match to protein family HMM PF04055; match to protein family HMM PF06968; match to protein family HMM TIGR00433	A0QX70	No	unknown			Rv1589			Rv1589		
NC_008596.1	Mycobrowser_v3	CDS	3274521	3274763	.	+	0	MSMEG_3195	MSMEG_3195		conserved hypothetical protein		A0QX71	No	unknown			Rv1590			Rv1590		
NC_008596.1	Mycobrowser_v3	CDS	3287922	3288698	.	+	0	MSMEG_3209	MSMEG_3209		bifunctional HisA/TrpF protein	identified by match to protein family HMM PF00977; match to protein family HMM TIGR01919	A0QX85	No	unknown			Rv1603			Rv1603		
NC_008596.1	Mycobrowser_v3	CDS	3253007	3256561	.	+	0	MSMEG_3178	MSMEG_3178		DNA polymerase III alpha subunit	identified by match to protein family HMM PF01336; match to protein family HMM PF02811; match to protein family HMM PF07733; match to protein family HMM TIGR00594	A0QX55	No	unknown			Rv1547			Rv1547		
NC_008596.1	Mycobrowser_v3	CDS	3256584	3257036	.	-	0	MSMEG_3179	MSMEG_3179		pyridoxamine 5'-phosphate oxidase family protein	identified by match to protein family HMM PF01243	A0QX56	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3257094	3257483	.	+	0	MSMEG_3180	MSMEG_3180		transcriptional regulator, MerR family protein	identified by match to protein family HMM PF00376	A0QX57	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3257504	3257905	.	+	0	MSMEG_3181	MSMEG_3181		conserved hypothetical protein		A0QX58	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3257923	3258243	.	+	0	MSMEG_3182	MSMEG_3182		hypothetical protein	identified by Glimmer2; putative	A0QX59	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3258382	3259674	.	+	0	MSMEG_3183	ilvA		threonine dehydratase	identified by match to protein family HMM PF00291; match to protein family HMM PF00585; match to protein family HMM TIGR02079	A0QX60	No	unknown			Rv1559			Rv1559		
NC_008596.1	Mycobrowser_v3	CDS	3259770	3261521	.	-	0	MSMEG_3184	treZ		malto-oligosyltrehalose trehalohydrolase	identified by match to protein family HMM PF00128; match to protein family HMM PF02922; match to protein family HMM TIGR02402	A0QX61	No	unknown			Rv1562c			Rv1562c		
NC_008596.1	Mycobrowser_v3	CDS	3283047	3283682	.	-	0	MSMEG_3203	MSMEG_3203		transporter, LysE family protein	identified by match to protein family HMM PF01810	A0QX79	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3263798	3265954	.	-	0	MSMEG_3186	glgX		glycogen debranching enzyme GlgX	identified by match to protein family HMM PF00128; match to protein family HMM PF02922; match to protein family HMM TIGR02100	A0QX62	No	unknown			Rv1564c			Rv1564c		
NC_008596.1	Mycobrowser_v3	CDS	3285537	3286676	.	+	0	MSMEG_3206	hisC		histidinol-phosphate aminotransferase	identified by match to protein family HMM PF00155; match to protein family HMM TIGR01141	A0QX82	No	unknown			Rv1600			Rv1600		
NC_008596.1	Mycobrowser_v3	CDS	3265959	3268118	.	-	0	MSMEG_3187	MSMEG_3187		putative acyltransferase domain protein	identified by match to protein family HMM PF01757	A0QX63	No	unknown			Rv1565c			Rv1565c		
NC_008596.1	Mycobrowser_v3	CDS	3301936	3302223	.	+	0	MSMEG_3223	MSMEG_3223		TM2 domain protein	identified by match to protein family HMM PF05154	A0QX99	No	unknown			Rv1615			Rv1615		
NC_008596.1	Mycobrowser_v3	CDS	3268212	3269510	.	+	0	MSMEG_3188	bioA		adenosylmethionine-8-amino-7-oxononanoate transaminase	identified by match to protein family HMM PF00202; match to protein family HMM TIGR00508	A0QX64	No	unknown			Rv1568			Rv1568		
NC_008596.1	Mycobrowser_v3	CDS	3269639	3270787	.	+	0	MSMEG_3189	bioF		8-amino-7-oxononanoate synthase	identified by match to protein family HMM PF00155; match to protein family HMM PF00202; match to protein family HMM PF00266; match to protein family HMM TIGR00858	A0QX65	No	unknown			Rv1569			Rv1569		
NC_008596.1	Mycobrowser_v3	CDS	3274778	3275455	.	+	0	MSMEG_3196	MSMEG_3196		conserved hypothetical protein		A0QX72	No	unknown			Rv1591			Rv1591		
NC_008596.1	Mycobrowser_v3	CDS	3275485	3276816	.	-	0	MSMEG_3197	MSMEG_3197		lipase	identified by match to protein family HMM PF03583	A0QX73	No	unknown			Rv1592c			Rv1592c		
NC_008596.1	Mycobrowser_v3	CDS	3276859	3277524	.	-	0	MSMEG_3198	MSMEG_3198		hydrolase, NUDIX family protein	identified by match to protein family HMM PF00293	A0QX74	No	unknown			Rv1593c			Rv1593c		
NC_008596.1	Mycobrowser_v3	CDS	3277598	3278641	.	+	0	MSMEG_3199	nadA		quinolinate synthetase complex, A subunit	identified by match to protein family HMM PF02445; match to protein family HMM TIGR00550	A0QX75	No	unknown			Rv1594			Rv1594		
NC_008596.1	Mycobrowser_v3	CDS	3278638	3280233	.	+	0	MSMEG_3200	nadB		L-aspartate oxidase	identified by match to protein family HMM PF00890; match to protein family HMM PF02910; match to protein family HMM PF03486; match to protein family HMM PF07992; match to protein family HMM TIGR00551	A0QX76	No	unknown			Rv1595			Rv1595		
NC_008596.1	Mycobrowser_v3	CDS	3280227	3281093	.	+	0	MSMEG_3201	nadC		nicotinate-nucleotide pyrophosphorylase	identified by match to protein family HMM PF01729; match to protein family HMM PF02749; match to protein family HMM TIGR00078	A0QX77	No	unknown			Rv1596			Rv1596		
NC_008596.1	Mycobrowser_v3	CDS	3281139	3282659	.	-	0	MSMEG_3202	MSMEG_3202		hypothetical protein	identified by Glimmer2; putative	A0QX78	No	unknown			Rv0124			Rv0124		
NC_008596.1	Mycobrowser_v3	CDS	3283704	3284072	.	-	0	MSMEG_3204	MSMEG_3204		conserved hypothetical protein	identified by match to protein family HMM PF04075; match to protein family HMM TIGR00026	A0QX80	No	unknown			Rv1598c			Rv1598c		
NC_008596.1	Mycobrowser_v3	CDS	3284200	3285537	.	+	0	MSMEG_3205	hisD		histidinol dehydrogenase	identified by match to protein family HMM PF00815; match to protein family HMM TIGR00069	A0QX81	No	unknown			Rv1599			Rv1599		
NC_008596.1	Mycobrowser_v3	CDS	2402237	2403963	.	+	0	MSMEG_2320	ctaD 			cytochrome C oxidase subunit I; this gene contains a frame shift which is not the result of sequencing error; identified by match to protein family HMM PF00115; match to protein family HMM TIGR02891		Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3287290	3287907	.	+	0	MSMEG_3208	hisH		imidazole glycerol phosphate synthase, glutamine amidotransferase subunit	identified by match to protein family HMM PF00117; match to protein family HMM TIGR01855	A0QX84	No	unknown			Rv1602			Rv1602		
NC_008596.1	Mycobrowser_v3	CDS	3288695	3289525	.	+	0	MSMEG_3210	MSMEG_3210		inositol monophosphate phosphatase	identified by match to protein family HMM PF00459	A0QX86	No	unknown			Rv1604			Rv1604		
NC_008596.1	Mycobrowser_v3	CDS	3289522	3290307	.	+	0	MSMEG_3211	hisF		imidazoleglycerol phosphate synthase, cyclase subunit	identified by match to protein family HMM PF00977; match to protein family HMM TIGR00735	A0QX87	No	unknown			Rv1605			Rv1605		
NC_008596.1	Mycobrowser_v3	CDS	3290318	3290665	.	+	0	MSMEG_3212	hisIE		phosphoribosyl-AMP pyrophosphatase/phosphoribosyl-ATP cyclohydrolase	identified by match to protein family HMM PF01502	A0QX88	No	unknown			Rv1606			Rv1606		
NC_008596.1	Mycobrowser_v3	CDS	3290670	3292352	.	+	0	MSMEG_3213	MSMEG_3213		conserved hypothetical protein		A0QX89	No	unknown			Rv3263			Rv3263		
NC_008596.1	Mycobrowser_v3	CDS	3292342	3293334	.	+	0	MSMEG_3214	MSMEG_3214		hypothetical protein	identified by Glimmer2; putative	A0QX90	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3293342	3294139	.	-	0	MSMEG_3215	MSMEG_3215		ABC-type molybdenum transport system, ATPase component/photorepair protein PhrA	identified by match to protein family HMM PF00005	A0QX91	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3294257	3294721	.	-	0	MSMEG_3216	MSMEG_3216		peroxiredoxin Q	identified by match to protein family HMM PF00578	A0QX92	No	unknown			Rv1608c			Rv1608c		
NC_008596.1	Mycobrowser_v3	CDS	3294784	3296358	.	+	0	MSMEG_3217	trpE		anthranilate synthase component I	identified by match to protein family HMM PF00425; match to protein family HMM PF04715; match to protein family HMM TIGR00564	A0QX93	No	unknown			Rv1609			Rv1609		
NC_008596.1	Mycobrowser_v3	CDS	3296355	3296969	.	+	0	MSMEG_3218	MSMEG_3218		trp region conserved hypothetical membrane protein	identified by match to protein family HMM TIGR02234	A0QX94	No	unknown			Rv1610			Rv1610		
NC_008596.1	Mycobrowser_v3	CDS	3297900	3299177	.	+	0	MSMEG_3220	trpB		tryptophan synthase, beta subunit	identified by match to protein family HMM PF00291; match to protein family HMM TIGR00263	A0QX96	No	unknown			Rv1612			Rv1612		
NC_008596.1	Mycobrowser_v3	CDS	3299174	3299962	.	+	0	MSMEG_3221	trpA		tryptophan synthase, alpha subunit	identified by match to protein family HMM PF00290; match to protein family HMM TIGR00262	A0QX97	No	unknown			Rv1613			Rv1613		
NC_008596.1	Mycobrowser_v3	CDS	3316161	3317624	.	-	0	MSMEG_3233	MSMEG_3233		cytochrome D ubiquinol oxidase subunit 1	identified by match to protein family HMM PF01654	A0QXA8	No	unknown			Rv1623c			Rv1623c		
NC_008596.1	Mycobrowser_v3	CDS	3299959	3301809	.	+	0	MSMEG_3222	MSMEG_3222		prolipoprotein diacylglyceryl transferase	identified by match to protein family HMM PF01790; match to protein family HMM TIGR00544	A0QX98	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3302712	3307268	.	+	0	MSMEG_3225	MSMEG_3225		ferredoxin-dependent glutamate synthase 1	identified by match to protein family HMM PF00310; match to protein family HMM PF01493; match to protein family HMM PF01645; match to protein family HMM PF04898	A0QXA1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3307261	3308763	.	+	0	MSMEG_3226	MSMEG_3226		glutamate synthase, NADH/nadph, small subunit	identified by match to protein family HMM PF01266; match to protein family HMM PF07992; match to protein family HMM TIGR01317	A0QXA2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3308803	3310221	.	+	0	MSMEG_3227	pyk		pyruvate kinase	identified by match to protein family HMM PF00224; match to protein family HMM PF02887; match to protein family HMM TIGR01064	A0QXA3	No	unknown			Rv1617			Rv1617		
NC_008596.1	Mycobrowser_v3	CDS	3310245	3311108	.	+	0	MSMEG_3228	MSMEG_3228		acyl-CoA thioesterase II	identified by match to protein family HMM PF02551	A0QXA4	No	unknown			Rv1618			Rv1618		
NC_008596.1	Mycobrowser_v3	CDS	3311187	3311981	.	-	0	MSMEG_3229	MSMEG_3229		conserved hypothetical protein		A0QXA5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3313470	3314999	.	-	0	MSMEG_3231	cydD		ABC transporter, CydDC cysteine exporter (CydDC-E) family protein, permease/ATP-binding protein CydD	identified by match to protein family HMM PF00005; match to protein family HMM TIGR02857	A0QXA6	No	unknown			Rv1621c			Rv1621c		
NC_008596.1	Mycobrowser_v3	CDS	5650412	5650957	.	-	0	MSMEG_5561	MSMEG_5561		HPP family protein	identified by match to protein family HMM PF04982	A0R3Q9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3315095	3316147	.	-	0	MSMEG_3232	cydB		cytochrome D ubiquinol oxidase, subunit II	identified by match to protein family HMM PF02322; match to protein family HMM TIGR00203	A0QXA7	No	unknown			Rv1622c			Rv1622c		
NC_008596.1	Mycobrowser_v3	CDS	3317720	3318295	.	-	0	MSMEG_3234	MSMEG_3234		integral membrane protein	identified by match to protein family HMM PF03729	A0QXA9	No	unknown			Rv1624c			Rv1624c		
NC_008596.1	Mycobrowser_v3	CDS	3318528	3319415	.	+	0	MSMEG_3235	MSMEG_3235		ABC-type amino acid transport system, secreted component	identified by match to protein family HMM PF00497	A0QXB0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3677470	3678081	.	-	0	MSMEG_3613	MSMEG_3613		conserved hypothetical protein	identified by match to protein family HMM PF07336	A0QYC8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3319425	3320357	.	+	0	MSMEG_3236	MSMEG_3236		ABC-type amino acid transport system, permease component	identified by match to protein family HMM PF00528; match to protein family HMM TIGR01726	A0QXB1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3320354	3321139	.	+	0	MSMEG_3237	MSMEG_3237		ATP-binding protein	identified by match to protein family HMM PF00005	A0QXB2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3321162	3322022	.	+	0	MSMEG_3238	MSMEG_3238		3-mercaptopyruvate sulfurtransferase	identified by match to protein family HMM PF00581	A0QXB3	No	unknown			Rv2291			Rv2291		
NC_008596.1	Mycobrowser_v3	CDS	3322077	3323213	.	+	0	MSMEG_3239	MSMEG_3239		two-component system sensor kinase	identified by match to protein family HMM PF02518	A0QXB4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3323210	3323869	.	+	0	MSMEG_3240	MSMEG_3240		DNA-binding response regulator, LuxR family protein	identified by match to protein family HMM PF00072; match to protein family HMM PF00196	A0QXB5,A4ZHS8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3323913	3325754	.	+	0	MSMEG_3241	MSMEG_3241		conserved hypothetical protein		A0QXB6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3325818	3326303	.	+	0	MSMEG_3242	MSMEG_3242		starvation-inducible DNA-binding protein or fine tangled pili major subunit	identified by match to protein family HMM PF00210	A0QXB7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3327095	3328519	.	+	0	MSMEG_3244	MSMEG_3244		hypothetical protein	identified by Glimmer2; putative	A0QXB8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3328852	3329478	.	+	0	MSMEG_3246	MSMEG_3246		response regulator	identified by match to protein family HMM PF00072; match to protein family HMM PF03861	A0QXB9	No	unknown			Rv1626			Rv1626		
NC_008596.1	Mycobrowser_v3	CDS	3329756	3330919	.	+	0	MSMEG_3247	MSMEG_3247		branched-chain amino acid ABC transporter substrate-binding protein	identified by match to protein family HMM PF01094	A0QXC0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3330998	3332035	.	+	0	MSMEG_3248	MSMEG_3248		ABC transporter branched chain amino acid transport permease	identified by match to protein family HMM PF02653	A0QXC1	No	unknown								
NC_008596.1	Mycobrowser_v3	tRNA	3328690	3328766	.	-	0	MSMEG_3245	MSMEG_3245		tRNA-Leu			No	stable RNAs								
NC_008596.1	Mycobrowser_v3	CDS	3388088	3388576	.	+	0	MSMEG_3308	MSMEG_3308		universal stress protein family protein, putative	identified by match to protein family HMM PF00582	A0QXH9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3332032	3333246	.	+	0	MSMEG_3249	MSMEG_3249		branched-chain amino acid ABC transporter, permease protein	identified by match to protein family HMM PF02653	A0QXC2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3333243	3334097	.	+	0	MSMEG_3250	MSMEG_3250		ABC transporter, ATP-binding protein	identified by match to protein family HMM PF00005	A0QXC3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	4089488	4089820	.	+	0	MSMEG_4017	MSMEG_4017		BmyD protein		A0QZG5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3334081	3334827	.	+	0	MSMEG_3251	MSMEG_3251		branched-chain amino acid ABC transporter ATP-binding protein	identified by match to protein family HMM PF00005	A0QXC4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3334948	3335274	.	+	0	MSMEG_3252	MSMEG_3252		membrane protein	identified by match to protein family HMM PF02694	A0QXC5	No	unknown			Rv2639c			Rv2639c		
NC_008596.1	Mycobrowser_v3	CDS	3335279	3336166	.	-	0	MSMEG_3253	MSMEG_3253		conserved hypothetical protein		A0QXC6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3336282	3336767	.	-	0	MSMEG_3254	MSMEG_3254		RDD family protein, putative	identified by match to protein family HMM PF06271	A0QXC7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3336777	3337652	.	-	0	MSMEG_3255	MSMEG_3255		DoxX subfamily protein, putative	identified by match to protein family HMM PF07681	A0QXC8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3337685	3337909	.	+	0	MSMEG_3256	MSMEG_3256		mucin-associated surface protein		A0QXC9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3337958	3339346	.	+	0	MSMEG_3257	xylB		xylulokinase	identified by similarity to SP:P09099; match to protein family HMM PF00370; match to protein family HMM PF02782; match to protein family HMM TIGR01312	A0QXD0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3339343	3339477	.	+	0	MSMEG_3258	MSMEG_3258		hypothetical protein	identified by Glimmer2; putative	A0QXD1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3339524	3340744	.	+	0	MSMEG_3259	MSMEG_3259		acyl-CoA dehydrogenase	identified by match to protein family HMM PF08028	A0QXD2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3340787	3341722	.	+	0	MSMEG_3260	MSMEG_3260		LysR-family protein transcriptional regulator	identified by match to protein family HMM PF00126; match to protein family HMM PF03466	A0QXD3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3341757	3342605	.	+	0	MSMEG_3261	MSMEG_3261		conserved hypothetical protein		A0QXD4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3342704	3344113	.	+	0	MSMEG_3263	MSMEG_3263		xylulose kinase	identified by match to protein family HMM PF00370; match to protein family HMM PF02782	A0QXD5	No	unknown			Rv0729			Rv0729		
NC_008596.1	Mycobrowser_v3	CDS	3344098	3344886	.	-	0	MSMEG_3262	MSMEG_3262		L-xylulose reductase	identified by match to protein family HMM PF00106	A0QXD6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	2417125	2417951	.	-	0	MSMEG_2336	MSMEG_2336			conserved hypothetical protein; this gene contains a frame shift which is not the result of sequencing error		Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3406973	3407374	.	-	0	MSMEG_3328	MSMEG_3328		hypothetical protein	identified by Glimmer2; putative	A0QXJ8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3344883	3345905	.	-	0	MSMEG_3264	MSMEG_3264		transcriptional regulator	identified by match to protein family HMM PF04198	A0QXD7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3346024	3347112	.	+	0	MSMEG_3265	MSMEG_3265		arabitol-phosphate dehydrogenase	identified by match to protein family HMM PF00107	A0QXD8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3375472	3376029	.	+	0	MSMEG_3296	MSMEG_3296		ECF-family protein sigma factor H	identified by match to protein family HMM PF04542; match to protein family HMM PF04545; match to protein family HMM TIGR02937	A0QXG9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3347124	3348557	.	+	0	MSMEG_3266	MSMEG_3266		maltose/maltodextrin-binding protein	identified by match to protein family HMM PF01547; match to protein family HMM TIGR01409	A0QXD9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3348569	3349522	.	+	0	MSMEG_3267	MSMEG_3267		transporter	identified by match to protein family HMM PF00528	A0QXE0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3349525	3350397	.	+	0	MSMEG_3268	MSMEG_3268		ABC transporter, permease protein	identified by match to protein family HMM PF00528	A0QXE1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3350397	3351506	.	+	0	MSMEG_3269	MSMEG_3269		putative sugar ABC transporter ATP-binding protein	identified by match to protein family HMM PF00005; match to protein family HMM PF03459	A0QXE2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3351503	3352636	.	+	0	MSMEG_3270	MSMEG_3270		SN-glycerol-3-phosphate ABC transporter, ATP-binding protein	identified by match to protein family HMM PF00005	A0QXE3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3352633	3354375	.	+	0	MSMEG_3271	MSMEG_3271		dihydroxyacetone kinase	identified by match to protein family HMM PF02733; match to protein family HMM PF02734	A0QXE4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3354375	3354836	.	+	0	MSMEG_3272	MSMEG_3272		ribose 5-phosphate isomerase	identified by match to protein family HMM PF02502; match to protein family HMM TIGR00689; match to protein family HMM TIGR02133	A0QXE5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3354888	3355973	.	+	0	MSMEG_3273	MSMEG_3273		glutamyl aminopeptidase, M42 family protein	identified by match to protein family HMM PF01546; match to protein family HMM PF05343	A0QXE6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3356052	3356885	.	+	0	MSMEG_3274	MSMEG_3274		MerR-family protein transcriptional regulator	identified by match to protein family HMM PF00376	A0QXE7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3357384	3358010	.	+	0	MSMEG_3275	MSMEG_3275		RNA polymerase sigma factor, sigma-70 family protein	identified by match to protein family HMM TIGR02937	A0QXE8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3358295	3359179	.	+	0	MSMEG_3276	MSMEG_3276		integral membrane protein	identified by match to protein family HMM PF00892	A0QXE9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3359219	3359566	.	+	0	MSMEG_3278	MSMEG_3278		conserved hypothetical protein		A0QXF0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3359563	3360411	.	-	0	MSMEG_3277	MSMEG_3277		polyamine ABC transporter integral membrane protein	identified by match to protein family HMM PF00528	A0QXF1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3360408	3361229	.	-	0	MSMEG_3279	MSMEG_3279		polyamine ABC transporter permease protein	identified by match to protein family HMM PF00528	A0QXF2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3361287	3362480	.	-	0	MSMEG_3280	MSMEG_3280		polyamine-binding lipoprotein	identified by match to protein family HMM PF01547; match to protein family HMM TIGR01409	A0QXF3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3362546	3363814	.	-	0	MSMEG_3281	MSMEG_3281		spermidine/putrescine ABC transporter ATP-binding subunit	identified by match to protein family HMM PF00005; match to protein family HMM PF03459; match to protein family HMM TIGR01187	A0QXF4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3363710	3363892	.	+	0	MSMEG_3282	MSMEG_3282		hypothetical protein	identified by Glimmer2; putative	A0QXF5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3364011	3365477	.	-	0	MSMEG_3283	MSMEG_3283		membrane transport protein	identified by match to protein family HMM PF07690	A0QXF6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3365617	3366036	.	-	0	MSMEG_3284	MSMEG_3284		transcriptional regulator, MarR family protein	identified by match to protein family HMM PF01047	A0QXF7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3366127	3367197	.	-	0	MSMEG_3285	MSMEG_3285		3-isopropylmalate dehydrogenase	identified by match to protein family HMM PF00180	A0QXF8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3367206	3367937	.	-	0	MSMEG_3286	MSMEG_3286		methyltransferase		A0QXF9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3367954	3368817	.	-	0	MSMEG_3287	MSMEG_3287		hydrolase, alpha/beta fold family protein	identified by match to protein family HMM PF00561	A0QXG0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3368990	3369637	.	+	0	MSMEG_3288	MSMEG_3288		LysM domain protein	identified by match to protein family HMM PF01476	A0QXG1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3402308	3403102	.	+	0	MSMEG_3322	MSMEG_3322		hypothetical protein	identified by Glimmer2; putative	A0QXJ2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3369713	3370798	.	+	0	MSMEG_3289	MSMEG_3289		gp61 protein	identified by match to protein family HMM PF00561	A0QXG2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3370884	3373658	.	+	0	MSMEG_3290	MSMEG_3290		regulatory protein	identified by match to protein family HMM PF00196	A0QXG3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3373908	3374081	.	-	0	MSMEG_3291	MSMEG_3291		hypothetical protein	identified by Glimmer2; putative	A0QXG4	No	unknown								
